frame,dense_gflops,reti_gflops,energy_savings_pct,sensing_latency_ms
000283.png,45.2,45.25,-0.11061946902655162,21.97229105513543
000284.png,45.2,45.25,-0.11061946902655162,22.03266602009535
000285.png,45.2,45.25,-0.11061946902655162,20.373792038299143
000286.png,45.2,17.60885346215781,61.042359596996,25.134083000011742
000287.png,45.2,15.267673000536771,66.22196238819298,22.076584049500525
000288.png,45.2,39.1028,13.489380530973449,21.96933305822313
000289.png,45.2,45.25,-0.11061946902655162,21.466500009410083
000290.png,45.2,38.62066666666667,14.55604719764011,22.756541962735355
000291.png,45.2,45.25,-0.11061946902655162,22.40195800550282
000292.png,45.2,30.956221792807302,31.512783644231636,22.05058408435434
000293.png,45.2,37.41533333333333,17.222713864306794,21.478333976119757
000294.png,45.2,34.25332281266774,24.218312361354567,21.23883308377117
000295.png,45.2,37.77693333333333,16.422713864306793,21.663624909706414
000296.png,45.2,37.77693333333333,16.422713864306793,22.020541946403682
000297.png,45.2,40.1876,11.089380530973447,21.4317919453606
000298.png,45.2,45.25,-0.11061946902655162,22.1380420261994
000299.png,45.2,45.25,-0.11061946902655162,21.70112496241927
000300.png,45.2,45.25,-0.11061946902655162,22.543333005160093
000301.png,45.2,45.25,-0.11061946902655162,21.77495905198157
000302.png,45.2,45.25,-0.11061946902655162,22.026291000656784
000303.png,45.2,45.25,-0.11061946902655162,22.37245801370591
000304.png,45.2,45.25,-0.11061946902655162,22.83545897807926
000305.png,45.2,45.25,-0.11061946902655162,22.87537499796599
000306.png,45.2,32.25772946859903,28.63334188363047,22.837750031612813
000307.png,45.2,45.25,-0.11061946902655162,22.976791951805353
000308.png,45.2,45.25,-0.11061946902655162,22.552625043317676
000309.png,45.2,45.25,-0.11061946902655162,21.523957955650985
000310.png,45.2,45.25,-0.11061946902655162,22.239582962356508
000311.png,45.2,20.248067632850244,55.203390192809195,22.013625013642013
000312.png,45.2,20.5756038647343,54.47875251164977,23.629290983080864
000313.png,45.2,45.25,-0.11061946902655162,22.757917060516775
000314.png,45.2,45.25,-0.11061946902655162,23.396375006996095
000315.png,45.2,19.920531400966187,55.928027873968624,23.09458388481289
000316.png,45.2,45.25,-0.11061946902655162,23.230916005559266
000317.png,45.2,45.25,-0.11061946902655162,22.51095906831324
000318.png,45.2,45.25,-0.11061946902655162,22.219000034965575
000319.png,45.2,45.25,-0.11061946902655162,22.6422919658944
000320.png,45.2,18.363885131508322,59.371935549760344,23.89854204375297
000321.png,45.2,38.954025764895334,13.818527068815634,23.72341707814485
000322.png,45.2,21.344222222222225,52.77826941986235,22.766708047129214
000323.png,45.2,45.21360708534622,-0.030104171119949008,21.948292036540806
000324.png,45.2,45.25,-0.11061946902655162,24.163166992366314
000325.png,45.2,45.25,-0.11061946902655162,23.13341700937599
000326.png,45.2,45.25,-0.11061946902655162,22.185583016835153
000327.png,45.2,45.25,-0.11061946902655162,22.18150009866804
000328.png,45.2,45.25,-0.11061946902655162,23.15299992915243
000329.png,45.2,41.634,7.8893805309734555,22.861750097945333
000330.png,45.2,45.25,-0.11061946902655162,21.937584038823843
000331.png,45.2,45.25,-0.11061946902655162,22.863208898343146
000332.png,45.2,45.25,-0.11061946902655162,23.929249960929155
000333.png,45.2,45.25,-0.11061946902655162,22.693124949000776
000334.png,45.2,45.25,-0.11061946902655162,23.087750072591007
000335.png,45.2,45.25,-0.11061946902655162,23.60962505917996
000336.png,45.2,45.25,-0.11061946902655162,24.008790962398052
000337.png,45.2,45.25,-0.11061946902655162,23.149042041040957
000338.png,45.2,45.25,-0.11061946902655162,23.41695805080235
000339.png,45.2,45.25,-0.11061946902655162,22.56429207045585
000340.png,45.2,45.25,-0.11061946902655162,25.128833018243313
000341.png,45.2,45.25,-0.11061946902655162,24.369999999180436
000342.png,45.2,45.25,-0.11061946902655162,23.565459065139294
000343.png,45.2,45.25,-0.11061946902655162,24.437834043055773
000344.png,45.2,45.25,-0.11061946902655162,24.860625038854778
000345.png,45.2,45.25,-0.11061946902655162,23.79970799665898
000346.png,45.2,45.25,-0.11061946902655162,23.907374939881265
000347.png,45.2,45.25,-0.11061946902655162,24.60487501230091
000348.png,45.2,45.25,-0.11061946902655162,24.11645802203566
000349.png,45.2,45.25,-0.11061946902655162,22.708625067025423
000350.png,45.2,36.2609500805153,19.776659113904206,24.072541971690953
000351.png,45.2,45.25,-0.11061946902655162,23.577791056595743
000352.png,45.2,45.25,-0.11061946902655162,23.522833012975752
000353.png,45.2,43.53953301127214,3.67359953258376,23.53633299935609
000354.png,45.2,45.25,-0.11061946902655162,24.550790898501873
000355.png,45.2,45.25,-0.11061946902655162,24.656582972966135
000356.png,45.2,45.25,-0.11061946902655162,24.55312490928918
000357.png,45.2,45.25,-0.11061946902655162,23.70612509548664
000358.png,45.2,45.25,-0.11061946902655162,23.453540983609855
000359.png,45.2,45.25,-0.11061946902655162,24.76754190865904
000360.png,45.2,37.42552334943639,17.200169580892954,25.544875068590045
000361.png,45.2,37.57109500805153,16.878108389266533,26.096416055224836
000362.png,45.2,45.25,-0.11061946902655162,24.84333293978125
000363.png,45.2,41.71988727858293,7.6993644279138795,24.88875004928559
000364.png,45.2,45.25,-0.11061946902655162,25.508957915008068
000365.png,45.2,45.25,-0.11061946902655162,24.35295796021819
000366.png,45.2,45.25,-0.11061946902655162,24.862542049959302
000367.png,45.2,45.25,-0.11061946902655162,24.91837495472282
000368.png,45.2,45.25,-0.11061946902655162,25.191958993673325
000369.png,45.2,45.25,-0.11061946902655162,24.176792008802295
000370.png,45.2,45.25,-0.11061946902655162,24.592582951299846
000371.png,45.2,45.25,-0.11061946902655162,24.972374900244176
000372.png,45.2,45.25,-0.11061946902655162,25.04266705363989
000373.png,45.2,24.808439506172842,45.11407188899814,23.27145799063146
000374.png,45.2,19.323687600644124,57.2484787596369,24.1092499345541
000375.png,45.2,44.667713365539456,1.1776252974790902,23.791084066033363
000376.png,45.2,36.98880837359098,18.166353155772175,24.469083989970386
000377.png,45.2,45.25,-0.11061946902655162,23.49195908755064
000378.png,45.2,45.25,-0.11061946902655162,24.021125049330294
000379.png,45.2,41.61070853462158,7.940910321633677,24.01862503029406
000380.png,45.2,45.25,-0.11061946902655162,24.677042034454644
000381.png,45.2,45.25,-0.11061946902655162,24.484541034325957
000382.png,45.2,45.25,-0.11061946902655162,23.845791933126748
000383.png,45.2,45.25,-0.11061946902655162,23.227207944728434
000384.png,45.2,45.25,-0.11061946902655162,23.931915988214314
000385.png,45.2,42.59331723027375,5.7669972781554275,22.76579092722386
000386.png,45.2,25.532609983896943,43.51192481438729,23.245249991305172
000387.png,45.2,45.25,-0.11061946902655162,23.785000084899366
000388.png,45.2,39.9366344605475,11.644614025337386,24.306499981321394
000389.png,45.2,45.25,-0.11061946902655162,24.917916976846755
000390.png,45.2,40.00942028985507,11.483583429524181,23.875624989159405
000391.png,45.2,45.25,-0.11061946902655162,23.41470797546208
000392.png,45.2,45.25,-0.11061946902655162,25.122999912127852
000393.png,45.2,45.25,-0.11061946902655162,23.407791974022985
000394.png,45.2,45.25,-0.11061946902655162,23.354000062681735
000395.png,45.2,45.25,-0.11061946902655162,23.437957977876067
000396.png,45.2,45.25,-0.11061946902655162,24.51524999924004
000397.png,45.2,45.25,-0.11061946902655162,23.704999941401184
000398.png,45.2,45.25,-0.11061946902655162,24.201708030886948
000399.png,45.2,45.25,-0.11061946902655162,23.867167066782713
000400.png,45.2,45.25,-0.11061946902655162,25.170457898639143
000401.png,45.2,45.25,-0.11061946902655162,23.941957973875105
000402.png,45.2,45.25,-0.11061946902655162,24.818875011987984
000403.png,45.2,45.25,-0.11061946902655162,24.919083109125495
000404.png,45.2,45.25,-0.11061946902655162,25.52766597364098
000405.png,45.2,45.25,-0.11061946902655162,23.736540926620364
000406.png,45.2,45.25,-0.11061946902655162,22.97633304260671
000407.png,45.2,45.25,-0.11061946902655162,24.410624988377094
000408.png,45.2,42.37495974235105,6.250089065595022,24.86991707701236
000409.png,45.2,45.25,-0.11061946902655162,25.17862501554191
000410.png,45.2,45.25,-0.11061946902655162,24.79075000155717
000411.png,45.2,45.25,-0.11061946902655162,24.319124990142882
000412.png,45.2,45.25,-0.11061946902655162,24.962457944639027
000413.png,45.2,45.25,-0.11061946902655162,22.983458009548485
000414.png,45.2,42.08381642512077,6.894211448847853,24.914917070418596
000415.png,45.2,45.25,-0.11061946902655162,24.019625037908554
000416.png,45.2,24.578824476650563,45.62206974192353,24.152709054760635
000417.png,45.2,18.646779388083736,58.7460633006997,23.871374898590147
000418.png,45.2,12.770051529790662,71.74767360665784,24.15374992415309
000419.png,45.2,12.844778314546431,71.58234886162293,24.535000091418624
000420.png,45.2,12.794798711755236,71.69292320408134,24.4411249877885
000421.png,45.2,45.25,-0.11061946902655162,24.292750051245093
000422.png,45.2,45.25,-0.11061946902655162,24.196083075366914
000423.png,45.2,6.988139345142243,84.53951472313663,23.7408330431208
000424.png,45.2,6.34655652173913,85.95894574836475,24.737457977607846
000425.png,45.2,4.712951368760065,89.57311644079631,23.884458001703024
000426.png,45.2,11.320157809983899,74.95540307525687,24.494417011737823
000427.png,45.2,0.9816586151368761,97.82818890456443,24.218124919570982
000428.png,45.2,0.05,99.88938053097345,24.815374985337257
000429.png,45.2,0.05,99.88938053097345,23.796541965566576
000430.png,45.2,0.05,99.88938053097345,23.555167019367218
000431.png,45.2,0.05,99.88938053097345,23.793083033524454
000432.png,45.2,0.05,99.88938053097345,23.96125008817762
000433.png,45.2,0.05,99.88938053097345,24.80108302552253
000434.png,45.2,0.05,99.88938053097345,24.665084085427225
000435.png,45.2,0.05,99.88938053097345,23.03512510843575
000436.png,45.2,0.05,99.88938053097345,24.67916696332395
000437.png,45.2,0.05,99.88938053097345,24.317875038832426
000438.png,45.2,0.05,99.88938053097345,24.21562501695007
000439.png,45.2,0.05,99.88938053097345,23.68874999228865
000440.png,45.2,0.05,99.88938053097345,24.69354192726314
000441.png,45.2,0.05,99.88938053097345,24.05641693621874
000442.png,45.2,0.05,99.88938053097345,24.216624908149242
000443.png,45.2,0.05,99.88938053097345,23.84104102384299
000444.png,45.2,0.05,99.88938053097345,24.443374946713448
000445.png,45.2,0.05,99.88938053097345,24.449791992083192
000446.png,45.2,0.05,99.88938053097345,23.782250005751848
